rCRS_NC_012920.1	16kb_LR_PrimerPosition
15241	15385
15242	15386
15243	15387
15244	15388
15245	15389
15246	15390
15247	15391
15248	15392
15249	15393
15250	15394
15251	15395
15252	15396
15253	15397
15254	15398
15255	15399
15256	15400
15257	15401
15258	15402
15259	15403
15260	15404
15261	15405
15262	15406
15263	15407
15264	15408
15265	15409
15266	15410
15267	15411
15268	15412
15269	15413
15270	15414
15271	15415
15272	15416
15273	15417
15274	15418
15275	15419
15276	15420
15277	15421
15278	15422
15279	15423
15280	15424
15281	15425
15282	15426
15283	15427
15284	15428
15285	15429
15286	15430
15287	15431
15288	15432
15289	15433
15290	15434
15291	15435
15292	15436
15293	15437
15294	15438
15295	15439
15296	15440
15297	15441
15298	15442
15299	15443
15300	15444
15301	15445
15302	15446
15303	15447
15304	15448
15305	15449
15306	15450
15307	15451
15308	15452
15309	15453
15310	15454
15311	15455
15312	15456
15313	15457
15314	15458
15315	15459
15316	15460
15317	15461
15318	15462
15319	15463
15320	15464
15321	15465
15322	15466
15323	15467
15324	15468
15325	15469
15326	15470
15327	15471
15328	15472
15329	15473
15330	15474
15331	15475
15332	15476
15333	15477
15334	15478
15335	15479
15336	15480
15337	15481
15338	15482
15339	15483
15340	15484
15341	15485
15342	15486
15343	15487
15344	15488
15345	15489
15346	15490
15347	15491
15348	15492
15349	15493
15350	15494
15351	15495
15352	15496
15353	15497
15354	15498
15355	15499
15356	15500
15357	15501
15358	15502
15359	15503
15360	15504
15361	15505
15362	15506
15363	15507
15364	15508
15365	15509
15366	15510
15367	15511
15368	15512
15369	15513
15370	15514
15371	15515
15372	15516
15373	15517
15374	15518
15375	15519
15376	15520
15377	15521
15378	15522
15379	15523
15380	15524
15381	15525
15382	15526
15383	15527
15384	15528
15385	15529
15386	15530
15387	15531
15388	15532
15389	15533
15390	15534
15391	15535
15392	15536
15393	15537
15394	15538
15395	15539
15396	15540
15397	15541
15398	15542
15399	15543
15400	15544
15401	15545
15402	15546
15403	15547
15404	15548
15405	15549
15406	15550
15407	15551
15408	15552
15409	15553
15410	15554
15411	15555
15412	15556
15413	15557
15414	15558
15415	15559
15416	15560
15417	15561
15418	15562
15419	15563
15420	15564
15421	15565
15422	15566
15423	15567
15424	15568
15425	15569
15426	15570
15427	15571
15428	15572
15429	15573
15430	15574
15431	15575
15432	15576
15433	15577
15434	15578
15435	15579
15436	15580
15437	15581
15438	15582
15439	15583
15440	15584
15441	15585
15442	15586
15443	15587
15444	15588
15445	15589
15446	15590
15447	15591
15448	15592
15449	15593
15450	15594
15451	15595
15452	15596
15453	15597
15454	15598
15455	15599
15456	15600
15457	15601
15458	15602
15459	15603
15460	15604
15461	15605
15462	15606
15463	15607
15464	15608
15465	15609
15466	15610
15467	15611
15468	15612
15469	15613
15470	15614
15471	15615
15472	15616
15473	15617
15474	15618
15475	15619
15476	15620
15477	15621
15478	15622
15479	15623
15480	15624
15481	15625
15482	15626
15483	15627
15484	15628
15485	15629
15486	15630
15487	15631
15488	15632
15489	15633
15490	15634
15491	15635
15492	15636
15493	15637
15494	15638
15495	15639
15496	15640
15497	15641
15498	15642
15499	15643
15500	15644
15501	15645
15502	15646
15503	15647
15504	15648
15505	15649
15506	15650
15507	15651
15508	15652
15509	15653
15510	15654
15511	15655
15512	15656
15513	15657
15514	15658
15515	15659
15516	15660
15517	15661
15518	15662
15519	15663
15520	15664
15521	15665
15522	15666
15523	15667
15524	15668
15525	15669
15526	15670
15527	15671
15528	15672
15529	15673
15530	15674
15531	15675
15532	15676
15533	15677
15534	15678
15535	15679
15536	15680
15537	15681
15538	15682
15539	15683
15540	15684
15541	15685
15542	15686
15543	15687
15544	15688
15545	15689
15546	15690
15547	15691
15548	15692
15549	15693
15550	15694
15551	15695
15552	15696
15553	15697
15554	15698
15555	15699
15556	15700
15557	15701
15558	15702
15559	15703
15560	15704
15561	15705
15562	15706
15563	15707
15564	15708
15565	15709
15566	15710
15567	15711
15568	15712
15569	15713
15570	15714
15571	15715
15572	15716
15573	15717
15574	15718
15575	15719
15576	15720
15577	15721
15578	15722
15579	15723
15580	15724
15581	15725
15582	15726
15583	15727
15584	15728
15585	15729
15586	15730
15587	15731
15588	15732
15589	15733
15590	15734
15591	15735
15592	15736
15593	15737
15594	15738
15595	15739
15596	15740
15597	15741
15598	15742
15599	15743
15600	15744
15601	15745
15602	15746
15603	15747
15604	15748
15605	15749
15606	15750
15607	15751
15608	15752
15609	15753
15610	15754
15611	15755
15612	15756
15613	15757
15614	15758
15615	15759
15616	15760
15617	15761
15618	15762
15619	15763
15620	15764
15621	15765
15622	15766
15623	15767
15624	15768
15625	15769
15626	15770
15627	15771
15628	15772
15629	15773
15630	15774
15631	15775
15632	15776
15633	15777
15634	15778
15635	15779
15636	15780
15637	15781
15638	15782
15639	15783
15640	15784
15641	15785
15642	15786
15643	15787
15644	15788
15645	15789
15646	15790
15647	15791
15648	15792
15649	15793
15650	15794
15651	15795
15652	15796
15653	15797
15654	15798
15655	15799
15656	15800
15657	15801
15658	15802
15659	15803
15660	15804
15661	15805
15662	15806
15663	15807
15664	15808
15665	15809
15666	15810
15667	15811
15668	15812
15669	15813
15670	15814
15671	15815
15672	15816
15673	15817
15674	15818
15675	15819
15676	15820
15677	15821
15678	15822
15679	15823
15680	15824
15681	15825
15682	15826
15683	15827
15684	15828
15685	15829
15686	15830
15687	15831
15688	15832
15689	15833
15690	15834
15691	15835
15692	15836
15693	15837
15694	15838
15695	15839
15696	15840
15697	15841
15698	15842
15699	15843
15700	15844
15701	15845
15702	15846
15703	15847
15704	15848
15705	15849
15706	15850
15707	15851
15708	15852
15709	15853
15710	15854
15711	15855
15712	15856
15713	15857
15714	15858
15715	15859
15716	15860
15717	15861
15718	15862
15719	15863
15720	15864
15721	15865
15722	15866
15723	15867
15724	15868
15725	15869
15726	15870
15727	15871
15728	15872
15729	15873
15730	15874
15731	15875
15732	15876
15733	15877
15734	15878
15735	15879
15736	15880
15737	15881
15738	15882
15739	15883
15740	15884
15741	15885
15742	15886
15743	15887
15744	15888
15745	15889
15746	15890
15747	15891
15748	15892
15749	15893
15750	15894
15751	15895
15752	15896
15753	15897
15754	15898
15755	15899
15756	15900
15757	15901
15758	15902
15759	15903
15760	15904
15761	15905
15762	15906
15763	15907
15764	15908
15765	15909
15766	15910
15767	15911
15768	15912
15769	15913
15770	15914
15771	15915
15772	15916
15773	15917
15774	15918
15775	15919
15776	15920
15777	15921
15778	15922
15779	15923
15780	15924
15781	15925
15782	15926
15783	15927
15784	15928
15785	15929
15786	15930
15787	15931
15788	15932
15789	15933
15790	15934
15791	15935
15792	15936
15793	15937
15794	15938
15795	15939
15796	15940
15797	15941
15798	15942
15799	15943
15800	15944
15801	15945
15802	15946
15803	15947
15804	15948
15805	15949
15806	15950
15807	15951
15808	15952
15809	15953
15810	15954
15811	15955
15812	15956
15813	15957
15814	15958
15815	15959
15816	15960
15817	15961
15818	15962
15819	15963
15820	15964
15821	15965
15822	15966
15823	15967
15824	15968
15825	15969
15826	15970
15827	15971
15828	15972
15829	15973
15830	15974
15831	15975
15832	15976
15833	15977
15834	15978
15835	15979
15836	15980
15837	15981
15838	15982
15839	15983
15840	15984
15841	15985
15842	15986
15843	15987
15844	15988
15845	15989
15846	15990
15847	15991
15848	15992
15849	15993
15850	15994
15851	15995
15852	15996
15853	15997
15854	15998
15855	15999
15856	16000
15857	16001
15858	16002
15859	16003
15860	16004
15861	16005
15862	16006
15863	16007
15864	16008
15865	16009
15866	16010
15867	16011
15868	16012
15869	16013
15870	16014
15871	16015
15872	16016
15873	16017
15874	16018
15875	16019
15876	16020
15877	16021
15878	16022
15879	16023
15880	16024
15881	16025
15882	16026
15883	16027
15884	16028
15885	16029
15886	16030
15887	16031
15888	16032
15889	16033
15890	16034
15891	16035
15892	16036
15893	16037
15894	16038
15895	16039
15896	16040
15897	16041
15898	16042
15899	16043
15900	16044
15901	16045
15902	16046
15903	16047
15904	16048
15905	16049
15906	16050
15907	16051
15908	16052
15909	16053
15910	16054
15911	16055
15912	16056
15913	16057
15914	16058
15915	16059
15916	16060
15917	16061
15918	16062
15919	16063
15920	16064
15921	16065
15922	16066
15923	16067
15924	16068
15925	16069
15926	16070
15927	16071
15928	16072
15929	16073
15930	16074
15931	16075
15932	16076
15933	16077
15934	16078
15935	16079
15936	16080
15937	16081
15938	16082
15939	16083
15940	16084
15941	16085
15942	16086
15943	16087
15944	16088
15945	16089
15946	16090
15947	16091
15948	16092
15949	16093
15950	16094
15951	16095
15952	16096
15953	16097
15954	16098
15955	16099
15956	16100
15957	16101
15958	16102
15959	16103
15960	16104
15961	16105
15962	16106
15963	16107
15964	16108
15965	16109
15966	16110
15967	16111
15968	16112
15969	16113
15970	16114
15971	16115
15972	16116
15973	16117
15974	16118
15975	16119
15976	16120
15977	16121
15978	16122
15979	16123
15980	16124
15981	16125
15982	16126
15983	16127
15984	16128
15985	16129
15986	16130
15987	16131
15988	16132
15989	16133
15990	16134
15991	16135
15992	16136
15993	16137
15994	16138
15995	16139
15996	16140
15997	16141
15998	16142
15999	16143
16000	16144
16001	16145
16002	16146
16003	16147
16004	16148
16005	16149
16006	16150
16007	16151
16008	16152
16009	16153
16010	16154
16011	16155
16012	16156
16013	16157
16014	16158
16015	16159
16016	16160
16017	16161
16018	16162
16019	16163
16020	16164
16021	16165
16022	16166
16023	16167
16024	16168
16025	16169
16026	16170
16027	16171
16028	16172
16029	16173
16030	16174
16031	16175
16032	16176
16033	16177
16034	16178
16035	16179
16036	16180
16037	16181
16038	16182
16039	16183
16040	16184
16041	16185
16042	16186
16043	16187
16044	16188
16045	16189
16046	16190
16047	16191
16048	16192
16049	16193
16050	16194
16051	16195
16052	16196
16053	16197
16054	16198
16055	16199
16056	16200
16057	16201
16058	16202
16059	16203
16060	16204
16061	16205
16062	16206
16063	16207
16064	16208
16065	16209
16066	16210
16067	16211
16068	16212
16069	16213
16070	16214
16071	16215
16072	16216
16073	16217
16074	16218
16075	16219
16076	16220
16077	16221
16078	16222
16079	16223
16080	16224
16081	16225
16082	16226
16083	16227
16084	16228
16085	16229
16086	16230
16087	16231
16088	16232
16089	16233
16090	16234
16091	16235
16092	16236
16093	16237
16094	16238
16095	16239
16096	16240
16097	16241
16098	16242
16099	16243
16100	16244
16101	16245
16102	16246
16103	16247
16104	16248
16105	16249
16106	16250
16107	16251
16108	16252
16109	16253
16110	16254
16111	16255
16112	16256
16113	16257
16114	16258
16115	16259
16116	16260
16117	16261
16118	16262
16119	16263
16120	16264
16121	16265
16122	16266
16123	16267
16124	16268
16125	16269
16126	16270
16127	16271
16128	16272
16129	16273
16130	16274
16131	16275
16132	16276
16133	16277
16134	16278
16135	16279
16136	16280
16137	16281
16138	16282
16139	16283
16140	16284
16141	16285
16142	16286
16143	16287
16144	16288
16145	16289
16146	16290
16147	16291
16148	16292
16149	16293
16150	16294
16151	16295
16152	16296
16153	16297
16154	16298
16155	16299
16156	16300
16157	16301
16158	16302
16159	16303
16160	16304
16161	16305
16162	16306
16163	16307
16164	16308
16165	16309
16166	16310
16167	16311
16168	16312
16169	16313
16170	16314
16171	16315
16172	16316
16173	16317
16174	16318
16175	16319
16176	16320
16177	16321
16178	16322
16179	16323
16180	16324
16181	16325
16182	16326
16183	16327
16184	16328
16185	16329
16186	16330
16187	16331
16188	16332
16189	16333
16190	16334
16191	16335
16192	16336
16193	16337
16194	16338
16195	16339
16196	16340
16197	16341
16198	16342
16199	16343
16200	16344
16201	16345
16202	16346
16203	16347
16204	16348
16205	16349
16206	16350
16207	16351
16208	16352
16209	16353
16210	16354
16211	16355
16212	16356
16213	16357
16214	16358
16215	16359
16216	16360
16217	16361
16218	16362
16219	16363
16220	16364
16221	16365
16222	16366
16223	16367
16224	16368
16225	16369
16226	16370
16227	16371
16228	16372
16229	16373
16230	16374
16231	16375
16232	16376
16233	16377
16234	16378
16235	16379
16236	16380
16237	16381
16238	16382
16239	16383
16240	16384
16241	16385
16242	16386
16243	16387
16244	16388
16245	16389
16246	16390
16247	16391
16248	16392
16249	16393
16250	16394
16251	16395
16252	16396
16253	16397
16254	16398
16255	16399
16256	16400
16257	16401
16258	16402
16259	16403
16260	16404
16261	16405
16262	16406
16263	16407
16264	16408
16265	16409
16266	16410
16267	16411
16268	16412
16269	16413
16270	16414
16271	16415
16272	16416
16273	16417
16274	16418
16275	16419
16276	16420
16277	16421
16278	16422
16279	16423
16280	16424
16281	16425
16282	16426
16283	16427
16284	16428
16285	16429
16286	16430
16287	16431
16288	16432
16289	16433
16290	16434
16291	16435
16292	16436
16293	16437
16294	16438
16295	16439
16296	16440
16297	16441
16298	16442
16299	16443
16300	16444
16301	16445
16302	16446
16303	16447
16304	16448
16305	16449
16306	16450
16307	16451
16308	16452
16309	16453
16310	16454
16311	16455
16312	16456
16313	16457
16314	16458
16315	16459
16316	16460
16317	16461
16318	16462
16319	16463
16320	16464
16321	16465
16322	16466
16323	16467
16324	16468
16325	16469
16326	16470
16327	16471
16328	16472
16329	16473
16330	16474
16331	16475
16332	16476
16333	16477
16334	16478
16335	16479
16336	16480
16337	16481
16338	16482
16339	16483
16340	16484
16341	16485
16342	16486
16343	16487
16344	16488
16345	16489
16346	16490
16347	16491
16348	16492
16349	16493
16350	16494
16351	16495
16352	16496
16353	16497
16354	16498
16355	16499
16356	16500
16357	16501
16358	16502
16359	16503
16360	16504
16361	16505
16362	16506
16363	16507
16364	16508
16365	16509
16366	16510
16367	16511
16368	16512
16369	16513
16370	16514
16371	16515
16372	16516
16373	16517
16374	16518
